"","Zuzanna","Julia","Lena","Maja","Hanna","Zofia","Amelia","Alicja","Aleksandra","Natalia","Oliwia","Maria","Wiktoria","Emilia","Antonina","Laura","Anna","Nadia","Pola","Liliana","Nikola","Gabriela"
"2419",0,0,51,91,81,89,173,2,0,0,0,0,100,1,39,28,5,0,0,0,0,0
"2420",0,0,78,40,86,100,185,6,0,0,0,0,75,0,29,18,8,0,0,1,0,0
"2421",0,0,56,68,70,95,0,6,0,0,0,0,71,2,15,0,6,1,0,0,0,0
"2422",0,0,66,37,73,88,153,0,0,0,0,0,83,10,50,26,6,0,0,0,0,0
"2423",0,0,68,5,75,95,79,0,0,0,0,0,61,1,44,9,2,0,0,0,0,0
"2424",0,0,74,0,86,93,344,1,0,0,0,0,67,14,57,14,2,0,0,0,0,0
"2425",0,0,79,9,49,100,128,5,0,0,0,0,74,0,72,54,7,0,0,1,0,0
"2426",0,0,81,26,103,86,303,0,0,0,0,0,40,25,14,7,6,0,0,0,0,0
"2427",0,0,74,47,107,100,246,1,0,0,0,0,71,0,13,32,8,0,0,1,0,0
"2428",0,0,54,55,106,89,227,11,0,0,0,0,63,0,30,45,6,0,0,0,0,0
"2429",0,0,63,70,66,83,193,0,0,0,0,0,78,7,8,24,6,0,0,0,0,0
"2430",0,0,65,65,35,100,56,0,0,0,0,0,62,0,13,39,8,0,0,1,0,0
"2431",0,0,74,51,89,100,202,0,0,0,0,0,67,0,15,34,8,0,0,1,0,0
"2432",0,0,72,10,116,100,397,1,0,0,0,0,56,0,3,60,8,0,0,1,0,0
"2433",0,0,63,68,51,82,164,0,0,0,0,0,100,24,55,11,5,0,0,0,0,0
"2434",0,0,73,28,70,100,170,0,0,0,0,0,50,0,36,28,8,0,0,1,0,0
"2435",0,0,83,9,69,98,167,0,0,0,0,0,36,66,40,40,5,0,0,0,0,0
"2436",0,0,71,87,67,94,127,0,0,0,0,0,100,28,33,18,6,0,0,0,0,0
"2437",0,0,67,53,53,94,123,1,0,0,0,0,82,0,39,18,6,0,0,1,0,0
"2438",0,0,82,3,87,100,340,10,0,0,0,0,44,0,27,49,8,0,0,1,0,0
"2439",0,0,80,7,92,95,265,1,0,0,0,0,71,33,38,42,6,0,0,0,0,0
"2440",0,0,84,26,70,100,160,0,0,0,0,0,40,0,39,18,8,0,0,1,0,0
"2441",0,0,78,26,138,97,423,1,0,0,0,0,32,32,23,31,6,0,0,0,0,0
"2442",0,0,67,0,45,76,107,3,0,1,0,0,100,23,82,17,5,0,0,0,0,0
"2443",0,0,66,55,62,100,203,0,0,0,0,0,93,0,48,29,8,0,0,1,0,0
"2444",0,0,59,0,133,40,183,1,0,1,0,0,100,13,20,7,2,0,0,0,0,0
"2445",0,0,66,38,85,96,104,2,0,0,0,0,80,11,31,7,6,0,0,0,0,0
"2446",0,0,60,31,219,86,375,0,0,0,0,0,33,1,57,7,2,0,0,0,0,0
"2447",0,0,64,0,141,100,280,9,0,1,0,0,100,0,100,3,8,0,0,1,0,0
"2448",0,0,88,4,129,100,0,3,0,0,0,0,40,0,40,10,8,1,0,1,0,0
"2449",0,0,68,38,66,96,178,0,0,0,0,0,75,7,74,44,6,0,0,0,0,0
"2450",0,0,73,12,10,100,18,6,0,0,0,0,100,0,50,2,8,0,0,1,0,0
"2451",0,0,81,12,85,100,328,0,0,0,0,0,41,0,18,25,8,0,0,1,0,0
"2452",0,0,86,12,137,100,162,0,0,0,0,0,35,0,12,23,8,0,0,1,0,0
"2453",0,0,88,4,83,100,133,1,0,0,0,0,43,0,32,47,8,0,0,1,0,0
"2454",0,0,76,2,97,94,400,1,0,0,0,0,75,35,18,17,6,0,0,0,0,0
"2455",0,0,48,88,79,82,155,2,0,0,0,0,77,1,29,40,2,0,0,0,0,0
"2456",0,0,74,43,194,95,455,0,0,0,0,0,71,43,25,20,6,0,0,0,0,0
"2457",0,0,86,0,60,100,74,0,0,1,0,0,0,0,50,2,8,0,0,1,0,0
"2458",0,0,62,63,79,86,233,0,0,0,0,0,83,44,57,9,5,0,0,0,0,0
"2459",0,0,86,11,81,100,202,0,0,0,0,0,63,0,28,6,8,0,0,1,0,0
"2460",0,0,85,18,103,100,242,0,0,0,0,0,70,0,19,18,8,0,0,1,0,0
"2461",0,0,77,47,82,100,265,0,0,0,0,0,83,0,38,13,8,0,0,1,0,0
"2462",0,0,64,45,86,82,218,1,0,0,0,0,73,28,38,34,6,0,0,0,0,0
"2463",0,0,64,52,121,88,320,0,0,0,0,0,76,18,27,34,6,0,0,0,0,0
"2464",0,0,81,0,59,100,142,3,0,0,0,0,50,0,56,18,8,0,0,1,0,0
"2465",0,0,66,95,75,100,143,2,0,0,0,0,100,0,30,10,8,0,0,1,0,0
"2466",0,0,81,46,86,100,205,2,0,0,0,0,80,0,39,25,8,0,0,1,0,0
"2467",0,0,69,48,44,100,101,0,0,0,0,0,78,0,24,18,8,0,0,1,0,0
"2468",0,0,80,19,92,100,250,2,0,0,0,0,45,0,17,42,8,0,0,1,0,0
"2469",0,0,80,14,96,93,222,0,0,0,0,0,46,21,41,29,6,0,0,0,0,0
"2470",0,0,74,34,93,90,0,2,0,0,0,0,64,33,43,21,6,1,0,0,0,0
"2471",0,0,56,41,84,88,172,2,0,0,0,0,88,2,46,24,3,0,0,0,0,0
"2472",0,0,92,0,233,100,398,0,0,0,0,0,0,0,0,5,8,0,0,1,0,0
"2473",0,0,72,36,81,84,98,3,0,0,0,0,67,16,16,14,6,0,0,0,0,0
"2474",0,0,87,5,141,100,171,0,0,0,0,0,31,0,39,57,8,0,0,1,0,0
"2475",0,0,63,78,131,100,369,1,0,0,0,0,80,0,57,23,8,0,0,1,0,0
"2476",0,0,82,23,58,100,178,2,0,0,0,0,67,0,24,17,8,0,0,1,0,0
"2477",0,0,85,12,84,100,177,2,0,0,0,0,47,0,33,35,8,0,0,1,0,0
"2478",0,0,74,4,105,71,227,0,0,0,0,0,60,9,40,19,4,0,0,0,0,0
"2479",0,0,63,69,75,88,154,1,0,0,0,0,75,10,27,26,6,0,0,0,0,0
"2480",0,0,62,96,195,75,396,1,0,0,0,0,100,58,0,4,6,0,0,0,0,0
"2481",0,0,63,24,72,93,169,0,0,0,0,0,50,73,30,46,6,0,0,0,0,0
"2482",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"2483",0,0,81,7,67,100,165,0,0,0,0,0,75,0,22,33,8,0,0,1,0,0
"2484",0,0,62,67,76,100,341,4,0,0,0,0,85,0,45,33,8,0,0,1,0,0
"2485",0,0,70,43,114,88,178,0,0,0,0,0,92,12,31,16,6,0,0,0,0,0
"2486",0,0,59,53,78,76,0,2,0,0,0,0,70,1,29,0,6,1,0,0,0,0
"2487",0,0,66,90,67,93,293,3,0,0,0,0,100,0,36,14,6,0,0,1,0,0
"2488",0,0,79,68,64,100,153,0,0,0,0,0,86,0,36,8,8,0,0,1,0,0
"2489",0,0,59,16,42,71,66,6,0,0,0,0,44,2,21,3,5,0,0,0,0,0
"2490",0,0,66,53,92,91,185,1,0,0,0,0,71,18,22,23,6,0,0,0,0,0
"2491",0,0,80,23,98,100,278,0,0,0,0,0,80,0,43,44,8,0,0,1,0,0
"2492",0,0,86,2,77,95,174,2,0,0,0,0,50,46,23,22,6,0,0,0,0,0
"2493",0,0,66,67,83,67,131,0,0,0,0,0,100,67,33,41,2,0,0,0,0,0
"2494",0,0,85,6,78,100,259,0,0,0,0,0,50,0,36,11,8,0,0,1,0,0
"2495",0,0,61,86,85,97,187,0,0,0,0,0,93,6,41,29,6,0,0,0,0,0
"2496",0,0,78,1,70,90,161,0,0,0,0,0,64,14,30,20,6,0,0,0,0,0
"2497",0,0,72,35,97,100,208,1,0,0,0,0,48,0,18,26,8,0,0,1,0,0
"2498",0,0,83,6,98,88,202,1,0,0,0,0,50,34,24,25,4,0,0,0,0,0
"2499",0,0,83,15,107,96,250,1,0,0,0,0,80,48,50,24,6,0,0,0,0,0
"2500",0,0,63,0,53,50,73,0,0,1,0,0,0,5,100,2,5,0,1,0,0,0
"2501",0,0,76,3,88,94,267,0,0,0,0,0,21,36,24,51,2,0,0,0,0,0
"2502",0,0,62,3,127,95,0,2,0,0,0,0,50,17,26,0,6,1,0,0,0,0
"2503",0,0,71,60,91,94,0,0,0,0,0,0,80,0,44,0,6,1,0,1,0,0
"2504",0,0,62,59,154,60,343,3,0,0,0,0,67,28,20,25,2,0,0,0,0,0
"2505",0,0,73,6,27,100,191,2,0,0,0,0,86,0,50,19,8,0,0,1,0,0
"2506",0,0,84,23,100,100,341,2,0,0,0,0,83,0,36,11,8,0,0,1,0,0
"2507",0,0,78,11,86,100,211,5,0,0,0,0,71,0,22,27,8,0,0,1,0,0
"2508",0,0,82,33,43,100,120,0,0,0,0,0,86,0,29,17,8,0,0,1,0,0
"2509",0,0,61,50,40,96,83,1,0,0,0,0,69,1,26,23,6,0,0,0,0,0
"2510",0,0,76,8,39,100,104,2,0,0,0,0,50,0,23,23,8,0,0,1,0,0
"2511",0,0,84,9,100,94,156,0,0,0,0,0,27,32,19,29,6,0,0,0,0,0
"2512",0,0,87,9,127,100,492,0,0,0,0,0,60,0,21,15,8,0,0,1,0,0
"2513",0,0,84,0,91,94,253,0,0,0,0,0,33,28,28,18,6,0,0,0,0,0
"2514",0,0,88,5,112,100,199,1,0,0,0,0,100,0,40,5,8,0,0,1,0,0
"2515",0,0,82,35,112,100,315,0,0,0,0,0,40,0,25,20,8,0,0,1,0,0
"2516",0,0,70,39,22,100,37,0,0,0,0,0,67,0,11,9,8,0,0,1,0,0
"2517",0,0,83,4,90,94,267,0,0,0,0,0,40,37,19,16,6,0,0,0,0,0
"2518",0,0,63,92,41,100,71,1,0,0,0,0,100,0,22,18,8,0,0,1,0,0
"2519",0,0,85,4,64,100,151,0,0,0,0,0,67,0,35,20,8,0,0,1,0,0
"2520",0,0,85,19,79,98,325,2,0,0,0,0,57,0,29,41,7,0,0,1,0,0
"2521",0,0,65,57,102,70,162,0,0,0,0,0,89,10,39,23,4,0,0,0,0,0
"2522",0,0,73,2,54,100,109,0,0,0,0,0,63,0,50,27,8,0,0,1,0,0
"2523",0,0,80,16,38,100,146,2,0,0,0,0,27,0,13,30,8,0,0,1,0,0
"2524",0,0,86,12,121,100,350,1,0,0,0,0,33,0,44,16,8,0,0,1,0,0
"2525",0,0,83,10,27,100,50,1,0,0,0,0,80,0,63,9,8,0,0,1,0,0
"2526",0,0,57,29,68,60,173,0,0,0,0,0,60,7,40,11,5,0,0,0,0,0
"2527",0,0,87,11,79,100,137,2,0,0,0,0,57,0,56,32,8,0,0,1,0,0
"2528",0,0,91,7,150,100,392,0,0,0,0,0,44,0,6,17,8,0,0,1,0,0
"2529",0,0,85,2,125,96,386,1,0,0,0,0,64,34,39,49,6,0,0,0,0,0
"2530",0,0,63,73,93,67,148,1,0,0,0,0,100,7,47,15,5,0,0,0,0,0
"2531",0,0,58,28,84,83,154,2,0,0,0,0,89,22,22,18,5,0,0,0,0,0
"2532",0,0,61,64,48,92,109,5,0,0,0,0,80,5,62,13,6,0,0,0,0,0
"2533",0,0,83,27,114,100,0,1,0,0,0,0,100,0,36,0,8,1,0,1,0,0
"2534",0,0,69,68,53,100,112,1,0,0,0,0,64,0,29,40,8,0,0,1,0,0
"2535",0,0,73,13,65,100,109,1,0,0,0,0,35,0,15,28,8,0,0,1,0,0
"2536",0,0,79,26,26,100,58,2,0,0,0,0,20,0,30,10,8,0,0,1,0,0
"2537",0,0,64,88,196,81,278,0,0,0,0,0,95,9,17,36,4,0,0,0,0,0
"2538",0,0,72,0,22,100,25,0,0,1,0,0,100,0,67,6,8,0,0,1,0,0
"2539",0,0,60,67,87,80,164,1,0,0,0,0,57,38,40,32,3,0,0,0,0,0
"2540",0,0,67,81,79,100,212,3,0,0,0,0,82,0,22,18,8,0,0,1,0,0
"2541",0,0,69,9,32,93,66,0,0,0,0,0,78,9,53,15,2,0,0,0,0,0
"2542",0,0,66,50,53,92,267,0,0,0,0,0,57,76,21,24,6,0,0,0,0,0
"2543",0,0,89,7,126,100,184,2,0,0,0,0,33,0,18,22,8,0,0,1,0,0
"2544",0,0,61,67,95,89,261,1,0,0,0,0,93,7,39,28,6,0,0,0,0,0
"2545",0,0,61,90,104,86,243,0,0,0,0,0,100,2,36,22,6,0,0,0,0,0
"2546",0,0,59,52,20,100,49,1,0,0,0,0,79,0,24,17,8,0,0,1,0,0
"2547",0,0,65,75,190,85,256,0,0,0,0,0,88,5,52,27,4,0,0,0,0,0
"2548",0,0,85,1,66,100,251,4,0,0,0,0,36,0,26,61,8,0,0,1,0,0
"2549",0,0,59,9,97,75,185,1,0,0,0,0,44,1,25,28,2,0,0,0,0,0
"2550",0,0,76,86,93,100,266,3,0,0,0,0,100,0,62,13,8,0,0,1,0,0
"2551",0,0,65,69,83,97,194,1,0,0,0,0,84,32,22,60,6,0,0,0,0,0
"2552",0,0,63,11,67,76,105,2,0,0,0,0,86,6,48,25,2,0,0,0,0,0
"2553",0,0,63,25,45,100,112,2,0,0,0,0,56,0,5,37,8,0,0,1,0,0
"2554",0,0,84,17,87,100,169,0,0,0,0,0,83,0,57,14,8,0,0,1,0,0
"2555",0,0,86,10,74,100,129,0,0,0,0,0,80,0,35,17,8,0,0,1,0,0
"2556",0,0,67,22,61,94,134,1,0,0,0,0,82,20,35,17,6,0,0,0,0,0
"2557",0,0,87,1,125,100,359,0,0,0,0,0,50,0,33,18,8,0,0,1,0,0
"2558",0,0,71,73,58,100,162,2,0,0,0,0,88,0,46,13,8,0,0,1,0,0
"2559",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"2560",0,0,75,26,66,100,185,2,0,0,0,0,75,0,23,26,8,0,0,1,0,0
"2561",0,0,83,21,82,100,146,0,0,0,0,0,58,0,19,26,8,0,0,1,0,0
"2562",0,0,69,75,178,56,301,0,0,0,0,0,80,2,44,9,5,0,0,0,0,0
"2563",0,0,66,79,45,100,106,1,0,0,0,0,100,0,87,23,8,0,0,1,0,0
"2564",0,0,86,11,109,100,263,1,0,0,0,0,50,0,27,11,8,0,0,1,0,0
"2565",0,0,71,32,45,100,237,3,0,0,0,0,53,0,25,50,8,0,0,1,0,0
"2566",0,0,63,58,42,89,163,0,0,0,0,0,100,25,44,20,2,0,0,0,0,0
"2567",0,0,70,74,58,100,122,0,0,0,0,0,50,0,48,53,8,0,0,1,0,0
"2568",0,0,89,3,147,100,244,0,0,0,0,0,50,0,10,10,8,0,0,1,0,0
"2569",0,0,76,25,104,100,154,2,0,0,0,0,83,0,31,17,8,0,0,1,0,0
"2570",0,0,67,15,29,95,58,3,0,0,0,0,73,39,50,22,6,0,0,0,0,0
"2571",0,0,86,13,79,100,143,0,0,0,0,0,86,0,44,9,8,0,0,1,0,0
"2572",0,0,90,1,72,100,155,0,0,0,0,0,50,0,0,6,8,0,0,1,0,0
"2573",0,0,72,34,57,100,145,0,0,0,0,0,73,0,74,72,8,0,0,1,0,0
"2574",0,0,71,34,46,95,83,1,0,0,0,0,71,8,14,22,6,0,0,0,0,0
"2575",0,0,63,16,107,94,292,1,0,0,0,0,56,1,18,17,3,0,0,0,0,0
"2576",0,0,66,51,100,91,207,0,0,0,0,0,79,5,39,33,6,0,0,0,0,0
"2577",0,0,62,3,42,73,102,0,0,0,0,0,80,4,73,11,4,0,0,0,0,0
"2578",0,0,61,78,87,93,316,2,0,0,0,0,73,2,58,40,6,0,0,0,0,0
"2579",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"2580",0,0,68,35,94,86,225,9,0,0,0,0,73,6,57,21,5,0,0,0,0,0
"2581",0,0,74,24,69,100,284,1,0,0,0,0,41,0,30,30,8,0,0,1,0,0
"2582",0,0,87,18,122,100,183,1,0,0,0,0,54,0,42,26,8,0,0,1,0,0
"2583",0,0,89,6,81,100,225,3,0,0,0,0,80,0,73,12,8,0,0,1,0,0
"2584",0,0,72,2,71,100,243,2,0,0,0,0,29,0,24,26,8,0,0,1,0,0
"2585",0,0,73,8,83,91,61,1,0,0,0,0,67,36,51,25,6,0,0,0,0,0
"2586",0,0,58,44,62,94,100,3,0,0,0,0,73,2,35,34,6,0,0,0,0,0
"2587",0,0,72,43,94,100,324,1,0,0,0,0,64,0,35,23,8,0,0,1,0,0
"2588",0,0,69,2,105,75,289,0,0,0,0,0,100,2,25,8,2,0,0,0,0,0
"2589",0,0,55,94,48,100,77,2,0,0,0,0,100,0,67,8,8,0,0,1,0,0
"2590",0,0,80,39,104,100,261,1,0,0,0,0,71,0,59,22,8,0,0,1,0,0
"2591",0,0,73,81,38,100,85,1,0,0,0,0,50,0,50,10,8,0,0,1,0,0
"2592",0,0,73,36,101,96,190,1,0,0,0,0,60,67,30,34,6,0,0,0,0,0
"2593",0,0,72,50,118,100,0,7,0,0,0,0,100,0,35,20,8,1,0,1,0,0
"2594",0,0,65,77,103,82,328,1,0,0,0,0,86,16,41,36,2,0,0,0,0,0
"2595",0,0,67,53,92,100,235,0,0,0,0,0,65,0,26,27,8,0,0,1,0,0
"2596",0,0,81,24,66,100,137,1,0,0,0,0,78,0,62,34,8,0,0,1,0,0
"2597",0,0,86,2,121,100,115,0,0,0,0,0,29,0,9,6,8,0,0,1,0,0
"2598",0,0,77,41,83,100,94,1,0,0,0,0,56,0,28,15,8,0,0,1,0,0
"2599",0,0,91,1,132,100,428,0,0,0,0,0,80,0,25,12,8,0,0,1,0,0
"2600",0,0,63,30,58,76,157,4,0,0,0,0,78,6,53,76,6,0,0,0,0,0
"2601",0,0,83,13,100,98,208,0,0,0,0,0,43,0,48,40,6,0,0,1,0,0
"2602",0,0,76,43,93,97,182,1,0,0,0,0,46,33,16,21,6,0,0,0,0,0
"2603",0,0,78,24,75,100,281,5,0,0,0,0,64,0,33,36,8,0,0,1,0,0
"2604",0,0,89,5,133,100,425,0,0,0,0,0,50,0,25,8,8,0,0,1,0,0
"2605",0,0,71,43,45,100,80,0,0,0,0,0,46,0,33,27,8,0,0,1,0,0
"2606",0,0,80,55,104,100,164,0,0,0,0,0,50,0,5,21,8,0,0,1,0,0
"2607",0,0,63,37,62,79,174,5,0,0,0,0,70,5,29,14,5,0,0,0,0,0
"2608",0,0,83,0,127,85,363,0,0,0,0,0,57,16,40,20,6,0,0,0,0,0
"2609",0,0,62,61,26,83,76,2,0,0,0,0,100,56,67,18,5,0,0,0,0,0
"2610",0,0,77,36,113,100,243,1,0,0,0,0,69,0,31,29,7,0,0,1,0,0
"2611",0,0,62,44,66,79,0,1,0,0,0,0,33,10,36,14,5,1,0,0,0,0
"2612",0,0,86,0,100,97,358,0,0,0,0,0,17,0,34,29,6,0,0,1,0,0
"2613",0,0,70,22,43,91,72,0,0,0,0,0,50,15,27,22,6,0,0,0,0,0
"2614",0,0,79,9,78,100,282,0,0,0,0,0,46,0,23,47,8,0,0,1,0,0
"2615",0,0,70,42,82,79,166,1,0,0,0,0,45,17,29,28,5,0,0,0,0,0
"2616",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"2617",0,0,72,37,119,100,290,0,0,0,0,0,78,0,28,22,8,0,0,1,0,0
"2618",0,0,61,22,52,93,137,2,0,0,0,0,67,6,20,15,4,0,0,0,0,0
"2619",0,0,71,58,90,100,241,1,0,0,0,0,70,0,35,86,8,0,0,1,0,0
"2620",0,0,79,41,112,100,267,1,0,0,0,0,60,0,32,19,8,0,0,1,0,0
"2621",0,0,60,5,58,67,343,0,0,0,0,0,83,1,17,10,5,0,0,0,0,0
"2622",0,0,83,9,74,100,165,0,0,0,0,0,54,0,29,28,8,0,0,1,0,0
"2623",0,0,58,54,81,88,265,1,0,0,0,0,67,4,54,42,5,0,0,0,0,0
"2624",0,0,68,59,51,97,130,0,0,0,0,0,75,71,53,36,6,0,0,0,0,0
"2625",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"2626",0,0,65,31,65,90,235,2,0,0,0,0,80,40,31,29,6,0,0,0,0,0
"2627",0,0,66,32,129,81,398,0,0,0,0,0,67,2,13,16,5,0,0,0,0,0
"2628",0,0,71,52,78,100,157,0,0,0,0,0,83,0,43,14,8,0,0,1,0,0
"2629",0,0,65,71,75,87,212,0,0,0,0,0,86,22,43,23,5,0,0,0,0,0
"2630",0,0,88,15,117,100,354,0,0,0,0,0,71,0,62,21,8,0,0,1,0,0
"2631",0,0,62,82,41,92,152,0,0,0,0,0,100,14,33,12,6,0,0,0,0,0
"2632",0,0,70,64,22,100,72,0,0,0,0,0,100,0,40,8,8,0,0,1,0,0
"2633",0,0,83,38,70,100,176,0,0,0,0,0,80,0,50,8,8,0,0,1,0,0
"2634",0,0,88,3,79,100,141,0,0,0,0,0,57,0,14,15,8,0,0,1,0,0
"2635",0,0,75,43,93,100,278,2,0,0,0,0,100,0,47,17,8,0,0,1,0,0
"2636",0,0,64,70,50,94,110,2,0,0,0,0,80,43,47,17,2,0,0,0,0,0
"2637",0,0,83,5,145,96,391,0,0,0,0,0,38,40,26,51,6,0,0,0,0,0
"2638",0,0,65,95,23,100,140,1,0,0,0,0,75,0,40,7,8,0,0,1,0,0
"2639",0,0,82,9,54,100,153,0,0,0,0,0,38,0,44,18,8,0,0,1,0,0
"2640",0,0,61,47,48,97,125,3,0,0,0,0,69,38,43,30,6,0,0,0,0,0
"2641",0,0,73,11,111,90,418,0,0,0,0,0,43,4,25,20,2,0,0,0,0,0
"2642",0,0,61,103,36,100,93,5,0,0,0,0,100,0,85,13,8,0,0,1,0,0
"2643",0,0,62,75,70,74,155,5,0,0,0,0,100,9,57,23,2,0,0,0,0,0
"2644",0,0,62,63,169,71,462,0,0,0,0,0,88,7,10,21,6,0,0,0,0,0
"2645",0,0,86,9,73,100,131,1,0,0,0,0,73,0,38,11,8,0,0,1,0,0
"2646",0,0,67,23,35,92,74,7,0,0,0,0,75,10,31,13,6,0,0,0,0,0
"2647",0,0,67,54,43,86,94,0,0,0,0,0,80,29,14,7,5,0,0,0,0,0
"2648",0,0,76,0,32,100,42,0,0,0,0,0,67,0,75,4,8,0,0,1,0,0
"2649",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"2650",0,0,80,12,107,84,365,0,0,0,0,0,50,37,16,19,6,0,0,0,0,0
"2651",0,0,84,2,68,100,210,0,0,0,0,0,73,0,56,16,8,0,0,1,0,0
"2652",0,0,72,38,97,96,209,0,0,0,0,0,67,40,21,24,6,0,0,0,0,0
"2653",0,0,79,11,58,100,134,1,0,0,0,0,53,0,13,30,8,0,0,1,0,0
"2654",0,0,52,35,16,96,30,2,0,0,0,0,78,4,8,24,5,0,0,0,0,0
"2655",0,0,56,81,67,81,202,1,0,0,0,0,83,6,27,22,5,0,0,0,0,0
"2656",0,0,70,21,43,89,180,2,0,0,0,0,56,12,28,1,6,0,0,0,0,0
"2657",0,0,63,98,73,94,136,6,0,0,0,0,100,43,19,16,6,0,0,0,0,0
"2658",0,0,57,77,181,75,331,3,0,0,0,0,86,4,25,12,6,0,0,0,0,0
"2659",0,0,66,74,111,100,273,3,0,0,0,0,58,0,7,28,8,0,0,1,0,0
"2660",0,0,68,24,52,88,132,1,0,0,0,0,70,64,54,24,6,0,0,0,0,0
"2661",0,0,73,62,47,100,176,0,0,0,0,0,100,0,7,14,8,0,0,1,0,0
"2662",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"2663",0,0,74,58,66,95,121,0,0,0,0,0,86,32,48,21,6,0,0,0,0,0
"2664",0,0,65,79,45,86,109,0,0,0,0,0,100,39,57,8,6,0,0,0,0,0
"2665",0,0,75,62,46,100,207,3,0,0,0,0,67,0,24,17,8,0,0,1,0,0
"2666",0,0,85,8,79,100,175,2,0,0,0,0,25,0,10,21,8,0,0,1,0,0
"2667",0,0,66,78,89,100,216,5,0,0,0,0,70,0,41,27,8,0,0,1,0,0
"2668",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"2669",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"2670",0,0,72,38,53,92,104,1,0,0,0,0,80,5,38,13,6,0,0,0,0,0
"2671",0,0,84,0,42,100,85,0,0,0,0,0,50,0,40,5,8,0,0,1,0,0
"2672",0,0,68,6,108,86,288,1,0,0,0,0,38,2,10,37,6,0,0,0,0,0
"2673",0,0,87,0,94,100,244,0,0,0,0,0,11,0,25,24,8,0,0,1,0,0
"2674",0,0,80,1,86,97,306,2,0,0,0,0,35,49,27,37,6,0,0,0,0,0
"2675",0,0,64,68,49,100,120,0,0,0,0,0,50,0,17,29,8,0,0,1,0,0
"2676",0,0,80,37,92,100,172,1,0,0,0,0,83,0,27,22,8,0,0,1,0,0
"2677",0,0,65,52,37,93,116,2,0,0,0,0,56,72,13,15,2,0,0,0,0,0
"2678",0,0,81,22,76,100,178,0,0,0,0,0,42,0,9,16,8,0,0,1,0,0
"2679",0,0,71,39,71,96,357,0,0,0,0,0,75,60,52,27,6,0,0,0,0,0
"2680",0,0,87,5,108,100,0,5,0,0,0,0,67,0,41,0,8,1,0,1,0,0
"2681",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"2682",0,0,55,97,53,75,116,2,0,0,0,0,100,64,38,16,2,0,0,0,0,0
"2683",0,0,64,81,109,92,236,3,0,0,0,0,100,18,38,26,6,0,0,0,0,0
"2684",0,0,77,20,103,100,257,1,0,0,0,0,56,0,45,21,8,0,0,1,0,0
"2685",0,0,77,22,47,100,93,5,0,0,0,0,78,0,48,33,8,0,0,1,0,0
"2686",0,0,66,45,125,79,307,1,0,0,0,0,65,24,48,49,2,0,0,0,0,0
"2687",0,0,52,69,95,89,296,1,0,0,0,0,85,3,68,47,5,0,0,0,0,0
"2688",0,0,78,51,71,100,294,2,0,0,0,0,73,0,29,28,8,0,0,1,0,0
"2689",0,0,67,34,62,96,181,2,0,0,0,0,33,26,26,27,6,0,0,0,0,0
"2690",0,0,66,49,51,100,87,0,0,0,0,0,79,0,32,31,7,0,0,1,0,0
"2691",0,0,80,32,74,100,234,1,0,0,0,0,83,0,17,23,8,0,0,1,0,0
"2692",0,0,90,1,74,100,260,0,0,0,0,0,33,0,20,34,8,0,0,1,0,0
"2693",0,0,72,27,131,94,283,0,0,0,0,0,57,48,17,18,6,0,0,0,0,0
"2694",0,0,52,75,42,92,0,4,0,0,0,0,82,38,24,26,5,1,0,0,0,0
"2695",0,0,84,0,158,90,329,0,0,0,0,0,50,75,10,10,5,0,0,0,0,0
"2696",0,0,75,59,64,100,129,0,0,0,0,0,58,0,25,28,8,0,0,1,0,0
"2697",0,0,81,4,78,100,263,5,0,0,0,0,25,0,20,38,8,0,0,1,0,0
"2698",0,0,84,0,66,100,126,0,0,0,0,0,56,0,57,49,8,0,0,1,0,0
"2699",0,0,86,2,88,100,357,0,0,0,0,0,25,0,30,20,8,0,0,1,0,0
"2700",0,0,76,5,31,100,52,0,0,0,0,0,80,0,57,7,8,0,0,1,0,0
"2701",0,0,56,59,53,94,91,1,0,0,0,0,75,9,20,36,6,0,0,0,0,0
"2702",0,0,89,3,212,100,521,0,0,0,0,0,33,0,0,8,8,0,0,1,0,0
"2703",0,0,83,10,128,100,296,1,0,0,0,0,50,0,38,8,8,0,0,1,0,0
"2704",0,0,88,0,92,100,166,2,0,0,0,0,25,0,40,10,8,0,0,1,0,0
"2705",0,0,78,54,59,100,129,1,0,0,0,0,87,0,64,47,8,0,0,1,0,0
"2706",0,0,85,28,86,100,192,1,0,0,0,0,63,0,41,29,8,0,0,1,0,0
"2707",0,0,74,3,50,83,88,1,0,0,0,0,38,11,33,19,6,0,0,0,0,0
