"","Zuzanna","Lena","Maja","Hanna","Zofia","Amelia","Alicja","Aleksandra","Natalia","Wiktoria","Emilia","Antonina","Laura","Anna","Nadia","Pola","Liliana","datProb1"
"2552",0,63,11,67,76,105,2,0,0,86,6,48,25,2,0,0,0,2
"2553",0,63,25,45,100,112,2,0,0,56,0,5,37,8,0,0,1,2
"2554",0,84,17,87,100,169,0,0,0,83,0,57,14,8,0,0,1,2
"2555",0,86,10,74,100,129,0,0,0,80,0,35,17,8,0,0,1,2
"2556",0,67,22,61,94,134,1,0,0,82,20,35,17,6,0,0,0,2
"2557",0,87,1,125,100,359,0,0,0,50,0,33,18,8,0,0,1,1
"2558",0,71,73,58,100,162,2,0,0,88,0,46,13,8,0,0,1,2
"2559",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2560",0,75,26,66,100,185,2,0,0,75,0,23,26,8,0,0,1,2
"2561",0,83,21,82,100,146,0,0,0,58,0,19,26,8,0,0,1,2
"2562",0,69,75,178,56,301,0,0,0,80,2,44,9,5,0,0,0,1
"2563",0,66,79,45,100,106,1,0,0,100,0,87,23,8,0,0,1,2
"2564",0,86,11,109,100,263,1,0,0,50,0,27,11,8,0,0,1,1
"2565",0,71,32,45,100,237,3,0,0,53,0,25,50,8,0,0,1,1
"2566",0,63,58,42,89,163,0,0,0,100,25,44,20,2,0,0,0,2
"2567",0,70,74,58,100,122,0,0,0,50,0,48,53,8,0,0,1,2
"2568",0,89,3,147,100,244,0,0,0,50,0,10,10,8,0,0,1,1
"2569",0,76,25,104,100,154,2,0,0,83,0,31,17,8,0,0,1,2
"2570",0,67,15,29,95,58,3,0,0,73,39,50,22,6,0,0,0,2
"2571",0,86,13,79,100,143,0,0,0,86,0,44,9,8,0,0,1,2
"2572",0,90,1,72,100,155,0,0,0,50,0,0,6,8,0,0,1,2
"2573",0,72,34,57,100,145,0,0,0,73,0,74,72,8,0,0,1,2
"2574",0,71,34,46,95,83,1,0,0,71,8,14,22,6,0,0,0,2
"2575",0,63,16,107,94,292,1,0,0,56,1,18,17,3,0,0,0,1
"2576",0,66,51,100,91,207,0,0,0,79,5,39,33,6,0,0,0,1
"2577",0,62,3,42,73,102,0,0,0,80,4,73,11,4,0,0,0,2
"2578",0,61,78,87,93,316,2,0,0,73,2,58,40,6,0,0,0,1
"2579",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2580",0,68,35,94,86,225,9,0,0,73,6,57,21,5,0,0,0,1
"2581",0,74,24,69,100,284,1,0,0,41,0,30,30,8,0,0,1,1
"2582",0,87,18,122,100,183,1,0,0,54,0,42,26,8,0,0,1,2
"2583",0,89,6,81,100,225,3,0,0,80,0,73,12,8,0,0,1,1
"2584",0,72,2,71,100,243,2,0,0,29,0,24,26,8,0,0,1,1
"2585",0,73,8,83,91,61,1,0,0,67,36,51,25,6,0,0,0,2
"2586",0,58,44,62,94,100,3,0,0,73,2,35,34,6,0,0,0,2
"2587",0,72,43,94,100,324,1,0,0,64,0,35,23,8,0,0,1,1
"2588",0,69,2,105,75,289,0,0,0,100,2,25,8,2,0,0,0,1
"2589",0,55,94,48,100,77,2,0,0,100,0,67,8,8,0,0,1,2
"2590",0,80,39,104,100,261,1,0,0,71,0,59,22,8,0,0,1,1
"2591",0,73,81,38,100,85,1,0,0,50,0,50,10,8,0,0,1,2
"2592",0,73,36,101,96,190,1,0,0,60,67,30,34,6,0,0,0,2
"2593",0,72,50,118,100,0,7,0,0,100,0,35,20,8,1,0,1,2
"2594",0,65,77,103,82,328,1,0,0,86,16,41,36,2,0,0,0,1
"2595",0,67,53,92,100,235,0,0,0,65,0,26,27,8,0,0,1,1
"2596",0,81,24,66,100,137,1,0,0,78,0,62,34,8,0,0,1,2
"2597",0,86,2,121,100,115,0,0,0,29,0,9,6,8,0,0,1,2
"2598",0,77,41,83,100,94,1,0,0,56,0,28,15,8,0,0,1,2
"2599",0,91,1,132,100,428,0,0,0,80,0,25,12,8,0,0,1,1
"2600",0,63,30,58,76,157,4,0,0,78,6,53,76,6,0,0,0,2
"2601",0,83,13,100,98,208,0,0,0,43,0,48,40,6,0,0,1,1
"2602",0,76,43,93,97,182,1,0,0,46,33,16,21,6,0,0,0,2
"2603",0,78,24,75,100,281,5,0,0,64,0,33,36,8,0,0,1,1
"2604",0,89,5,133,100,425,0,0,0,50,0,25,8,8,0,0,1,1
"2605",0,71,43,45,100,80,0,0,0,46,0,33,27,8,0,0,1,2
"2606",0,80,55,104,100,164,0,0,0,50,0,5,21,8,0,0,1,2
"2607",0,63,37,62,79,174,5,0,0,70,5,29,14,5,0,0,0,2
"2608",0,83,0,127,85,363,0,0,0,57,16,40,20,6,0,0,0,1
"2609",0,62,61,26,83,76,2,0,0,100,56,67,18,5,0,0,0,2
"2610",0,77,36,113,100,243,1,0,0,69,0,31,29,7,0,0,1,1
"2611",0,62,44,66,79,0,1,0,0,33,10,36,14,5,1,0,0,2
"2612",0,86,0,100,97,358,0,0,0,17,0,34,29,6,0,0,1,1
"2613",0,70,22,43,91,72,0,0,0,50,15,27,22,6,0,0,0,2
"2614",0,79,9,78,100,282,0,0,0,46,0,23,47,8,0,0,1,1
"2615",0,70,42,82,79,166,1,0,0,45,17,29,28,5,0,0,0,2
"2616",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2617",0,72,37,119,100,290,0,0,0,78,0,28,22,8,0,0,1,1
"2618",0,61,22,52,93,137,2,0,0,67,6,20,15,4,0,0,0,2
"2619",0,71,58,90,100,241,1,0,0,70,0,35,86,8,0,0,1,1
"2620",0,79,41,112,100,267,1,0,0,60,0,32,19,8,0,0,1,1
"2621",0,60,5,58,67,343,0,0,0,83,1,17,10,5,0,0,0,1
"2622",0,83,9,74,100,165,0,0,0,54,0,29,28,8,0,0,1,2
"2623",0,58,54,81,88,265,1,0,0,67,4,54,42,5,0,0,0,1
"2624",0,68,59,51,97,130,0,0,0,75,71,53,36,6,0,0,0,2
"2625",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2626",0,65,31,65,90,235,2,0,0,80,40,31,29,6,0,0,0,1
"2627",0,66,32,129,81,398,0,0,0,67,2,13,16,5,0,0,0,1
"2628",0,71,52,78,100,157,0,0,0,83,0,43,14,8,0,0,1,2
"2629",0,65,71,75,87,212,0,0,0,86,22,43,23,5,0,0,0,1
"2630",0,88,15,117,100,354,0,0,0,71,0,62,21,8,0,0,1,1
"2631",0,62,82,41,92,152,0,0,0,100,14,33,12,6,0,0,0,2
"2632",0,70,64,22,100,72,0,0,0,100,0,40,8,8,0,0,1,2
"2633",0,83,38,70,100,176,0,0,0,80,0,50,8,8,0,0,1,2
"2634",0,88,3,79,100,141,0,0,0,57,0,14,15,8,0,0,1,2
"2635",0,75,43,93,100,278,2,0,0,100,0,47,17,8,0,0,1,1
"2636",0,64,70,50,94,110,2,0,0,80,43,47,17,2,0,0,0,2
"2637",0,83,5,145,96,391,0,0,0,38,40,26,51,6,0,0,0,1
"2638",0,65,95,23,100,140,1,0,0,75,0,40,7,8,0,0,1,2
"2639",0,82,9,54,100,153,0,0,0,38,0,44,18,8,0,0,1,2
"2640",0,61,47,48,97,125,3,0,0,69,38,43,30,6,0,0,0,2
"2641",0,73,11,111,90,418,0,0,0,43,4,25,20,2,0,0,0,1
"2642",0,61,103,36,100,93,5,0,0,100,0,85,13,8,0,0,1,2
"2643",0,62,75,70,74,155,5,0,0,100,9,57,23,2,0,0,0,2
"2644",0,62,63,169,71,462,0,0,0,88,7,10,21,6,0,0,0,1
"2645",0,86,9,73,100,131,1,0,0,73,0,38,11,8,0,0,1,2
"2646",0,67,23,35,92,74,7,0,0,75,10,31,13,6,0,0,0,2
"2647",0,67,54,43,86,94,0,0,0,80,29,14,7,5,0,0,0,2
"2648",0,76,0,32,100,42,0,0,0,67,0,75,4,8,0,0,1,2
"2649",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2650",0,80,12,107,84,365,0,0,0,50,37,16,19,6,0,0,0,1
"2651",0,84,2,68,100,210,0,0,0,73,0,56,16,8,0,0,1,1
"2652",0,72,38,97,96,209,0,0,0,67,40,21,24,6,0,0,0,1
"2653",0,79,11,58,100,134,1,0,0,53,0,13,30,8,0,0,1,2
"2654",0,52,35,16,96,30,2,0,0,78,4,8,24,5,0,0,0,2
"2655",0,56,81,67,81,202,1,0,0,83,6,27,22,5,0,0,0,2
"2656",0,70,21,43,89,180,2,0,0,56,12,28,1,6,0,0,0,2
"2657",0,63,98,73,94,136,6,0,0,100,43,19,16,6,0,0,0,2
"2658",0,57,77,181,75,331,3,0,0,86,4,25,12,6,0,0,0,1
"2659",0,66,74,111,100,273,3,0,0,58,0,7,28,8,0,0,1,1
"2660",0,68,24,52,88,132,1,0,0,70,64,54,24,6,0,0,0,2
"2661",0,73,62,47,100,176,0,0,0,100,0,7,14,8,0,0,1,2
"2662",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2663",0,74,58,66,95,121,0,0,0,86,32,48,21,6,0,0,0,2
"2664",0,65,79,45,86,109,0,0,0,100,39,57,8,6,0,0,0,2
"2665",0,75,62,46,100,207,3,0,0,67,0,24,17,8,0,0,1,2
"2666",0,85,8,79,100,175,2,0,0,25,0,10,21,8,0,0,1,2
"2667",0,66,78,89,100,216,5,0,0,70,0,41,27,8,0,0,1,1
"2668",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2669",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2670",0,72,38,53,92,104,1,0,0,80,5,38,13,6,0,0,0,2
"2671",0,84,0,42,100,85,0,0,0,50,0,40,5,8,0,0,1,2
"2672",0,68,6,108,86,288,1,0,0,38,2,10,37,6,0,0,0,1
"2673",0,87,0,94,100,244,0,0,0,11,0,25,24,8,0,0,1,1
"2674",0,80,1,86,97,306,2,0,0,35,49,27,37,6,0,0,0,1
"2675",0,64,68,49,100,120,0,0,0,50,0,17,29,8,0,0,1,2
"2676",0,80,37,92,100,172,1,0,0,83,0,27,22,8,0,0,1,2
"2677",0,65,52,37,93,116,2,0,0,56,72,13,15,2,0,0,0,2
"2678",0,81,22,76,100,178,0,0,0,42,0,9,16,8,0,0,1,2
"2679",0,71,39,71,96,357,0,0,0,75,60,52,27,6,0,0,0,1
"2680",0,87,5,108,100,0,5,0,0,67,0,41,0,8,1,0,1,2
"2681",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2682",0,55,97,53,75,116,2,0,0,100,64,38,16,2,0,0,0,2
"2683",0,64,81,109,92,236,3,0,0,100,18,38,26,6,0,0,0,1
"2684",0,77,20,103,100,257,1,0,0,56,0,45,21,8,0,0,1,1
"2685",0,77,22,47,100,93,5,0,0,78,0,48,33,8,0,0,1,2
"2686",0,66,45,125,79,307,1,0,0,65,24,48,49,2,0,0,0,1
"2687",0,52,69,95,89,296,1,0,0,85,3,68,47,5,0,0,0,1
"2688",0,78,51,71,100,294,2,0,0,73,0,29,28,8,0,0,1,1
"2689",0,67,34,62,96,181,2,0,0,33,26,26,27,6,0,0,0,2
"2690",0,66,49,51,100,87,0,0,0,79,0,32,31,7,0,0,1,2
"2691",0,80,32,74,100,234,1,0,0,83,0,17,23,8,0,0,1,1
"2692",0,90,1,74,100,260,0,0,0,33,0,20,34,8,0,0,1,1
"2693",0,72,27,131,94,283,0,0,0,57,48,17,18,6,0,0,0,1
"2694",0,52,75,42,92,0,4,0,0,82,38,24,26,5,1,0,0,2
"2695",0,84,0,158,90,329,0,0,0,50,75,10,10,5,0,0,0,1
"2696",0,75,59,64,100,129,0,0,0,58,0,25,28,8,0,0,1,2
"2697",0,81,4,78,100,263,5,0,0,25,0,20,38,8,0,0,1,1
"2698",0,84,0,66,100,126,0,0,0,56,0,57,49,8,0,0,1,2
"2699",0,86,2,88,100,357,0,0,0,25,0,30,20,8,0,0,1,1
"2700",0,76,5,31,100,52,0,0,0,80,0,57,7,8,0,0,1,2
"2701",0,56,59,53,94,91,1,0,0,75,9,20,36,6,0,0,0,2
"2702",0,89,3,212,100,521,0,0,0,33,0,0,8,8,0,0,1,1
"2703",0,83,10,128,100,296,1,0,0,50,0,38,8,8,0,0,1,1
"2704",0,88,0,92,100,166,2,0,0,25,0,40,10,8,0,0,1,2
"2705",0,78,54,59,100,129,1,0,0,87,0,64,47,8,0,0,1,2
"2706",0,85,28,86,100,192,1,0,0,63,0,41,29,8,0,0,1,2
"2707",0,74,3,50,83,88,1,0,0,38,11,33,19,6,0,0,0,2
"2708",0,68,90,86,89,279,0,0,0,100,15,78,9,6,0,0,0,1
"2709",0,77,30,85,100,210,1,0,0,31,0,19,39,8,0,0,1,1
"2710",0,54,68,101,88,127,1,0,0,100,3,25,3,6,0,0,0,2
"2711",0,70,83,112,90,457,3,0,0,100,73,40,10,6,0,0,0,1
"2712",0,81,1,105,96,207,1,0,0,44,46,32,56,6,0,0,0,1
"2713",0,81,46,73,100,154,0,0,0,67,0,23,13,8,0,0,1,2
"2714",0,78,35,66,100,269,0,0,0,55,0,23,30,8,0,0,1,1
"2715",0,68,39,62,93,141,0,0,0,50,15,11,28,2,0,0,0,2
"2716",0,77,32,70,90,186,1,0,0,67,53,60,10,5,0,0,0,2
"2717",0,60,80,83,55,141,1,0,0,80,17,36,11,2,0,0,0,2
"2718",0,73,50,67,100,250,1,0,0,69,0,49,47,8,0,0,1,1
"2719",0,63,30,67,96,221,0,0,0,50,15,27,26,6,0,0,0,1
"2720",0,80,4,71,100,187,1,0,0,48,0,15,26,8,0,0,1,2
"2721",0,64,87,46,95,76,0,0,0,75,6,55,21,2,0,0,0,2
"2722",0,55,44,76,86,303,1,0,0,100,0,57,21,5,0,0,0,1
"2723",0,79,35,35,100,66,0,0,0,100,0,60,5,8,0,0,1,2
"2724",0,57,85,82,63,154,0,0,0,88,7,63,16,5,0,0,0,2
"2725",0,86,6,114,100,292,0,0,0,57,0,24,22,8,0,0,1,1
"2726",0,85,12,70,100,112,0,0,0,100,0,73,11,8,0,0,1,2
"2727",0,76,16,84,100,211,6,0,0,69,0,34,62,8,0,0,1,1
"2728",0,79,33,99,100,242,0,0,0,53,0,34,35,8,0,0,1,1
"2729",0,76,81,101,100,316,1,0,0,100,0,80,10,8,0,0,1,1
"2730",0,66,41,34,100,167,3,0,0,79,0,50,34,8,0,0,1,2
"2731",0,82,15,126,96,364,0,0,0,63,53,15,27,6,0,0,0,1
"2732",0,74,32,66,93,226,0,0,0,75,12,37,43,6,0,0,0,1
"2733",0,87,17,154,100,274,0,0,0,71,0,25,12,8,0,0,1,1
"2734",0,79,0,65,100,196,0,0,1,100,0,55,67,8,0,0,1,2
"2735",0,54,59,36,97,113,9,0,0,69,8,50,38,6,0,0,0,2
"2736",0,63,56,70,93,125,1,0,0,73,12,31,44,5,0,0,0,2
"2737",0,63,76,43,100,85,1,0,0,75,0,29,21,8,0,0,1,2
"2738",0,75,5,118,95,367,0,0,0,41,28,24,58,6,0,0,0,1
"2739",0,67,97,111,70,189,1,0,0,100,68,50,10,3,0,0,0,2
"2740",0,92,0,152,100,233,0,0,0,38,0,11,36,8,0,0,1,1
"2741",0,89,7,140,100,496,1,0,0,27,0,0,22,8,0,0,1,1
"2742",0,75,13,99,97,177,0,0,0,50,2,32,38,6,0,0,0,2
"2743",0,80,10,114,97,360,1,0,0,63,25,62,29,6,0,0,0,1
"2744",0,64,76,89,87,224,7,0,0,71,7,38,41,6,0,0,0,1
"2745",0,82,2,86,97,205,2,0,0,44,39,19,31,6,0,0,0,1
"2746",0,68,56,60,87,126,8,0,0,100,32,73,15,2,0,0,0,2
"2747",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2748",0,85,3,129,93,364,1,0,0,67,58,36,14,6,0,0,0,1
"2749",0,76,9,66,100,163,4,0,0,58,0,21,47,8,0,0,1,2
"2750",0,73,46,65,100,185,5,0,0,69,0,48,27,8,0,0,1,2
"2751",0,59,54,50,89,150,1,0,0,63,21,21,28,6,0,0,0,2
"2752",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2753",0,69,52,69,100,163,3,0,0,75,0,41,29,8,0,0,1,2
"2754",0,66,37,24,100,43,5,0,0,58,0,33,21,8,0,0,1,2
"2755",0,75,1,72,100,154,0,0,0,75,0,66,29,8,0,0,1,2
"2756",0,69,41,47,100,70,3,0,0,79,0,9,24,8,0,0,1,2
"2757",0,61,86,85,95,254,3,0,0,92,0,38,40,6,0,0,1,1
"2758",0,57,0,102,60,151,1,0,1,100,80,100,10,2,0,0,0,2
"2759",0,68,27,64,86,118,1,0,0,100,9,64,14,6,0,0,0,2
"2760",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2761",0,74,31,67,100,189,3,0,0,72,0,31,59,8,0,0,1,2
"2762",0,65,21,70,73,112,1,0,0,67,4,27,11,6,0,0,0,2
"2763",0,65,24,110,95,345,1,0,0,33,11,25,59,6,0,0,0,1
"2764",0,86,4,77,100,184,0,0,0,57,0,18,40,8,0,0,1,2
"2765",0,68,54,46,100,113,0,0,0,63,0,50,14,8,0,0,1,2
"2766",0,75,0,54,86,117,2,0,0,83,13,21,15,4,0,0,0,2
"2767",0,72,0,75,50,106,0,0,0,0,44,30,10,6,0,0,0,2
"2768",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2769",0,86,18,70,100,153,1,0,0,50,0,29,14,8,0,0,1,2
"2770",0,77,3,56,97,164,2,0,0,40,31,22,36,6,0,0,0,2
"2771",0,79,0,117,50,256,1,0,0,33,17,0,6,6,0,0,0,1
"2772",0,72,48,79,100,178,1,0,0,70,0,17,59,8,0,0,1,2
"2773",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2774",0,81,31,58,100,128,1,0,0,50,0,43,7,8,0,0,1,2
"2775",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2776",0,77,17,73,88,140,1,0,0,67,12,53,17,6,0,0,0,2
"2777",0,76,28,65,100,158,1,0,0,67,0,26,19,8,0,0,1,2
"2778",0,64,21,113,98,325,1,0,0,31,46,28,37,6,0,0,0,1
"2779",0,84,19,107,100,325,1,0,0,70,0,29,14,8,0,0,1,1
"2780",0,94,0,125,100,203,0,0,0,25,0,11,9,8,0,0,1,1
"2781",0,89,4,100,100,182,2,0,0,60,0,38,8,8,0,0,1,2
"2782",0,76,8,151,82,395,1,0,0,55,12,18,17,6,0,0,0,1
"2783",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2784",0,91,5,194,100,390,0,0,0,86,0,24,25,8,0,0,1,1
"2785",0,65,59,143,95,245,1,0,0,83,7,15,59,3,0,0,0,1
"2786",0,67,14,62,89,156,2,0,0,67,14,56,9,5,0,0,0,2
"2787",0,57,83,33,80,45,4,0,0,50,9,0,5,6,0,0,0,2
"2788",0,60,32,52,92,117,1,0,0,90,7,33,27,6,0,0,0,2
"2789",0,64,53,40,100,150,0,0,0,82,0,25,24,8,0,0,1,2
"2790",0,80,26,51,100,94,0,0,0,60,0,56,9,8,0,0,1,2
"2791",0,55,71,62,88,201,2,0,0,61,6,30,33,6,0,0,0,2
"2792",0,64,68,14,100,31,2,0,0,100,0,17,6,8,0,0,1,2
"2793",0,77,36,75,100,235,1,0,0,67,0,29,21,8,0,0,1,1
"2794",0,82,5,86,100,180,0,0,0,78,0,50,22,8,0,0,1,2
"2795",0,72,30,84,81,221,0,0,0,70,46,23,26,4,0,0,0,1
"2796",0,81,3,117,95,325,0,0,0,63,35,52,21,5,0,0,0,1
"2797",0,70,36,60,100,125,1,0,0,47,0,17,48,8,0,0,1,2
"2798",0,86,5,88,100,192,8,0,0,42,0,37,11,8,0,0,1,2
"2799",0,54,81,85,50,189,0,0,0,100,3,40,10,5,0,0,0,2
"2800",0,84,17,110,92,224,2,0,0,33,46,25,12,6,0,0,0,1
"2801",0,75,64,74,96,175,3,0,0,50,44,36,25,3,0,0,0,2
"2802",0,88,7,134,100,0,0,0,0,57,0,13,0,8,1,0,1,2
"2803",0,81,4,80,100,253,4,0,0,50,0,34,29,8,0,0,1,1
"2804",0,71,49,64,96,124,1,0,0,50,0,19,27,7,0,0,1,2
"2805",0,82,19,68,100,187,0,0,0,67,0,39,18,8,0,0,1,2
"2806",0,61,56,29,75,49,0,0,0,100,7,75,4,6,0,0,0,2
"2807",0,63,99,48,96,119,1,0,0,100,45,62,26,6,0,0,0,2
"2808",0,74,23,16,100,39,2,0,0,80,0,33,6,8,0,0,1,2
"2809",0,71,73,60,100,279,0,0,0,71,0,36,28,8,0,0,1,1
"2810",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"2811",0,73,18,56,100,229,1,0,0,83,0,63,33,8,0,0,1,1
"2812",0,71,70,87,94,176,0,0,0,75,57,35,17,2,0,0,0,2
"2813",0,78,2,92,97,239,1,0,0,36,6,13,20,6,0,0,0,1
"2814",0,91,3,161,100,473,0,0,0,38,0,33,21,8,0,0,1,1
"2815",0,73,40,96,85,144,0,0,0,85,44,8,13,6,0,0,0,2
"2816",0,75,3,99,100,295,1,0,0,78,0,40,48,8,0,0,1,1
"2817",0,69,33,50,100,295,1,0,0,80,0,54,26,8,0,0,1,1
"2818",0,74,59,80,100,198,1,0,0,67,0,27,22,8,0,0,1,2
"2819",0,52,100,108,88,281,3,0,0,100,1,53,18,5,0,0,0,1
"2820",0,76,29,120,89,381,3,0,0,56,40,42,19,3,0,0,0,1
"2821",0,88,5,110,100,232,0,0,0,63,0,32,28,8,0,0,1,1
"2822",0,81,18,86,100,6,1,0,0,47,0,33,3,8,0,0,1,2
"2823",0,87,8,96,100,270,0,0,0,67,0,45,51,8,0,0,1,1
"2824",0,79,40,28,100,99,0,0,0,50,0,50,16,8,0,0,1,2
"2825",0,75,27,77,100,162,0,0,0,64,0,20,42,8,0,0,1,2
"2826",0,65,95,40,100,64,1,0,0,86,0,36,14,8,0,0,1,2
"2827",0,61,95,16,100,34,0,0,0,100,0,60,5,8,0,0,1,2
"2828",0,90,0,107,100,152,0,0,0,50,0,67,3,8,0,0,1,2
"2829",0,78,36,97,94,125,0,0,0,80,67,19,9,6,0,0,0,2
"2830",0,72,23,99,93,217,3,0,0,90,7,67,30,6,0,0,0,1
"2831",0,73,29,60,95,192,2,0,0,88,40,42,19,6,0,0,0,2
"2832",0,89,7,119,100,241,2,0,0,58,0,24,33,8,0,0,1,1
"2833",0,79,8,80,94,231,2,0,0,50,16,39,18,6,0,0,0,1
"2834",0,62,69,118,89,208,1,0,0,100,1,33,18,5,0,0,0,1
"2835",0,61,21,80,74,159,1,0,0,50,5,10,32,2,0,0,0,2
"2836",0,86,6,71,100,323,1,0,0,31,0,41,34,8,0,0,1,1
"2837",0,72,0,51,91,139,0,0,1,100,0,91,11,6,0,0,1,2
"2838",0,67,95,25,100,130,0,0,0,89,0,25,12,8,0,0,1,2
"2839",0,91,1,104,100,292,0,0,0,60,0,33,6,8,0,0,1,1
"2840",0,92,3,154,100,343,0,0,0,38,0,28,18,8,0,0,1,1
"2841",0,73,34,85,97,163,0,0,0,60,52,41,29,6,0,0,0,2
"2842",0,76,2,97,95,270,0,0,0,58,62,35,5,2,0,0,0,1
"2843",0,80,22,76,100,179,0,0,0,60,0,24,41,8,0,0,1,2
"2844",0,86,23,170,100,348,1,0,0,63,0,18,11,8,0,0,1,1
"2845",0,75,12,101,58,260,1,0,0,44,28,33,12,4,0,0,0,1
"2846",0,56,0,70,50,113,1,0,0,50,4,58,13,2,0,0,0,2
"2847",0,76,0,90,86,145,0,0,0,67,60,29,7,4,0,0,0,2
"2848",0,64,51,109,92,345,3,0,0,64,59,42,36,2,0,0,0,1
"2849",0,72,45,106,92,254,7,0,0,60,14,42,15,5,0,0,0,1
"2850",0,86,1,68,100,149,1,0,0,40,0,23,33,8,0,0,1,2
"2851",0,70,7,98,82,54,2,0,0,35,3,21,2,6,0,0,0,2
"2852",0,92,0,156,100,428,0,0,0,40,0,9,11,8,0,0,1,1
"2853",0,63,21,64,79,174,4,0,0,78,6,66,38,4,0,0,0,2
"2854",0,89,0,83,100,188,0,0,0,13,0,29,21,8,0,0,1,2
"2855",0,66,44,110,93,321,1,0,0,93,17,48,29,6,0,0,0,1
"2856",0,74,47,93,94,236,1,0,0,50,74,29,18,6,0,0,0,1
"2857",0,85,0,90,100,165,2,0,0,50,0,31,16,8,0,0,1,2
"2858",0,61,73,29,93,67,1,0,0,75,6,29,14,6,0,0,0,2
"2859",0,65,29,79,93,277,11,0,0,56,25,21,30,6,0,0,0,1
"2860",0,68,33,80,88,146,5,0,0,67,28,23,26,6,0,0,0,2
"2861",0,82,2,52,100,161,4,0,0,43,0,48,25,8,0,0,1,2
"2862",0,54,58,99,96,266,3,0,0,69,11,43,56,6,0,0,0,1
"2863",0,85,3,104,94,320,0,0,0,27,46,17,46,6,0,0,0,1
"2864",0,64,59,74,96,276,2,0,0,69,3,23,26,3,0,0,0,1
"2865",0,63,0,74,75,183,0,0,0,50,7,81,17,2,0,0,0,2
"2866",0,73,76,75,100,164,1,0,0,75,0,29,7,8,0,0,1,2
"2867",0,88,4,104,100,374,0,0,0,92,0,43,44,8,0,0,1,1
"2868",0,80,79,82,100,162,0,0,0,80,0,58,24,8,0,0,1,2
"2869",0,75,15,63,84,224,0,0,0,56,10,26,19,5,0,0,0,1
"2870",0,56,9,24,88,44,11,0,0,33,11,29,17,3,0,0,0,2
"2871",0,77,2,53,100,126,0,0,0,56,0,24,33,8,0,0,1,2
"2872",0,73,74,73,100,178,0,0,0,100,0,50,14,8,0,0,1,2
"2873",0,80,30,88,100,193,0,0,0,33,0,12,26,8,0,0,1,2
"2874",0,62,62,91,72,250,0,0,0,80,7,44,33,2,0,0,0,1
"2875",0,65,98,82,100,287,1,0,0,100,0,35,23,8,0,0,1,1
"2876",0,91,3,135,100,195,0,0,0,50,0,0,5,8,0,0,1,1
"2877",0,87,10,59,100,174,2,0,0,89,0,21,19,8,0,0,1,2
"2878",0,55,79,73,91,162,0,0,0,91,3,55,33,2,0,0,0,2
"2879",0,72,28,66,100,224,0,0,0,61,0,24,33,8,0,0,1,1
"2880",0,74,8,84,96,182,0,0,0,64,5,33,28,6,0,0,0,2
"2881",0,79,26,93,100,330,3,0,0,69,0,41,21,8,0,0,1,1
"2882",0,73,28,32,100,125,4,0,0,25,0,7,29,8,0,0,1,2
"2883",0,77,20,45,100,200,6,0,0,80,0,58,19,8,0,0,1,2
"2884",0,78,7,69,100,179,2,0,0,63,0,44,32,8,0,0,1,2
"2885",0,71,24,51,81,155,3,0,0,46,16,24,21,6,0,0,0,2
"2886",0,88,4,115,100,360,2,0,0,45,0,39,28,8,0,0,1,1
"2887",0,64,74,60,91,156,3,0,0,91,16,13,23,6,0,0,0,2
"2888",0,66,65,84,89,161,1,0,0,100,51,78,9,6,0,0,0,2
"2889",0,80,19,40,100,139,5,0,0,88,0,36,14,8,0,0,1,2
"2890",0,68,27,88,77,259,18,0,0,56,15,38,26,3,0,0,0,1
"2891",0,73,36,143,95,250,0,0,0,67,19,32,22,6,0,0,0,1
"2892",0,79,24,75,100,157,2,0,0,67,0,66,29,7,0,0,1,2
"2893",0,60,29,45,50,104,2,0,0,100,3,50,8,2,0,0,0,2
"2894",0,77,7,67,92,152,1,0,0,71,73,23,15,6,0,0,0,2
"2895",0,88,3,93,100,320,0,0,0,36,0,22,55,8,0,0,1,1
"2896",0,71,4,81,80,227,1,0,0,33,3,8,25,5,0,0,0,1
"2897",0,85,19,109,100,175,0,0,0,75,0,35,23,8,0,0,1,2
"2898",0,81,0,78,96,370,1,0,0,40,24,42,26,6,0,0,0,1
